0.360712,0.577904
0.353005,0.574146
0.347755,0.598443
0.343118,0.580466
0.345548,0.592465
0.376451,0.588446
0.365796,0.595225
0.363007,0.617648
0.353257,0.614446
0.361639,0.61354
0.372363,0.56275
0.368881,0.56742
0.371934,0.593233
0.354006,0.575044
0.358853,0.56627
0.378644,0.551441
0.373455,0.559863
0.381291,0.590785
0.3626,0.573121
0.367917,0.567376
0.378636,0.540345
0.369819,0.549524
0.375288,0.577167
0.355067,0.581409
0.363304,0.585639
